Unnamed: 0,Name_total,Label_total,Prediction_total,fold
328,3SGB__3487,1.6249894,3.0874411061417084,3
329,1PPF__1722,-0.8112832,-0.1100953706280516,3
330,3SGB__3534,8.445845,5.627576006923519,3
331,1PPF__1717,0.20805256,-0.058607503968362,3
332,3SGB__3617,3.0401776,2.5633219858008967,3
333,3SGB__3555,0.24351919,0.3212359731735444,3
334,2J0T__2339,4.308547,1.4231054253097968,3
335,1S1Q__1971,0.2807825,1.5720964270574476,3
336,1MAH__1404,4.8160243,2.822910992039927,3
337,2HLE__2332,-0.41065642,0.7539916599346684,3
338,1TM1__1989,2.7477686,1.7291312752929129,3
339,1JCK__1148,1.7748275,1.4483703270498969,3
340,1A22__32,-0.9246088,1.071931289878863,4
341,1FCC__974,1.2561543,1.937580257242314,4
342,1KTZ__1350,1.9601203,1.7470915261142794,4
343,1R0R__1840,-0.3908401,-0.2994594596166099,4
344,1PPF__1767,4.372321,4.067021251020706,4
345,3SGB__3562,-0.18949658,-0.1767328512099664,4
346,3BK3__2556,1.3827282,0.8511836311197416,4
347,3SGB__3472,-0.62338936,0.5549520253940184,4
348,1Y3B__2113,-2.7477686,0.0347649165177666,4
349,1R0R__1845,0.8897487,-0.1971035528635217,4
350,1PPF__1727,6.7055693,1.2226327096215777,4
351,3SGB__3510,-0.40146077,-0.8562973332651674,4
352,1EAW__872,0.89202005,0.0923468648005567,4
353,1JCK__1144,1.6426257,1.208080359575838,4
354,1PPF__1629,2.195336,1.9218069495149737,4
355,3SGB__3497,2.9562988,2.6384419455077626,4
356,3SGB__3546,0.9627104,0.3855439499813338,4
357,1R0R__1960,5.1627135,3.9335022386879857,4
358,1EMV__927,-0.2329935,0.2279684970979881,4
359,1A4Y__195,0.8363124,1.3525270204319026,4
360,2J0T__2354,-0.07573514,1.6202878794471158,4
361,3BK3__2559,1.3077044,1.338044081512676,4
362,1R0R__1891,-2.2429996,0.4059058688892717,4
363,1GC1__1024,-0.31932956,0.5530798070231538,4
364,3SGB__3608,2.0356457,3.235667002991551,4
365,1JTG__1268,0.7919731,0.3906010838082001,4
366,1XD3__2072,-0.41065642,0.4423570705896665,4
367,2AJF__2158,1.8239344,1.2370156357199824,4
368,1R0R__1859,1.5003896,1.5521485988086674,4
369,2FTL__2280,12.352226,8.554987965414885,4
370,1R0R__1808,0.09477137,2.126957811035819,4
371,2J0T__2346,2.6821537,2.387353934199731,4
372,1CT0__726,-4.158235,-3.316935716900946,4
373,1R0R__1953,5.512418,3.629841745461345,4
374,1UUZ__2016,1.5196093,1.8912466053360644,4
375,1R0R__1857,3.3453536,1.5607951262720705,4
376,1SMF__1986,1.8999716,1.3175989759442477,4
377,1JTG__1274,-0.014392254,0.4370290692935725,4
378,1R0R__1939,2.2216382,1.1127826417190334,4
379,1S1Q__1968,0.77525043,1.821938093762816,4
380,3SGB__3620,1.6952436,2.413415768357092,4
381,1IAR__1111,0.7960983,0.7957234489632689,4
382,3SGB__3458,0.55270535,0.8557795332310043,4
383,1LFD__1356,-0.2796774,0.3051580422688582,4
384,2WPT__2520,0.91782534,0.6665258802618365,4
385,2HRK__2336,0.62420064,0.9713636579432158,4
386,1R0R__1863,1.5712368,1.404305909580866,4
387,2FTL__2277,11.502718,8.473163752056243,4
388,1R0R__1781,-1.7550112,-0.4375023479455162,4
389,3BTQ__2852,-9.370644,-7.634603783863521,4
390,1PPF__1711,-0.26417795,-0.8266801278462824,4
391,1TM1__2003,2.1795297,2.951834115468045,4
392,1A22__73,-0.017686447,0.4662885991341757,4
393,1JTG__1236,1.5529525,2.629225089081989,4
394,1PPF__1696,-0.12412894,-0.6557885798947618,4
395,3SGB__3489,3.0223134,2.5896826110286058,4
396,1GC1__1050,0.70833826,0.1667150050339791,4
397,1A4Y__173,0.9041151,0.2777733784778646,4
398,1TMG__2009,-1.0276679,0.3157729535074516,4
399,2B42__2208,2.567788,0.7365323414742365,4
400,1Z7X__2135,3.6624305,1.7049089655414562,4
401,1PPF__1660,7.613488,5.825486431214731,4
402,1JTG__1270,-0.16837136,0.1653471325893885,4
403,1A22__125,0.2740822,0.7901374600956591,4
404,3SGB__3465,-1.6472776,0.0105863563063988,4
405,3SGB__3500,3.0401776,2.406528872227185,4
406,3SGB__3461,0.9109825,0.1152299823840593,4
407,1A4Y__189,1.171374,1.7287695756467507,4
408,2B42__2207,1.6384584,1.6314349614924737,4
409,1LFD__1355,-1.0864805,-0.1080268190989752,4
410,2VLN__2505,-2.335586,-1.0684994791031204,4
411,1IAR__1107,-0.086470686,0.9101604640407348,4
412,1R0R__1908,0.11502811,0.3622324198974911,4
413,1R0R__1909,-0.17991725,0.3799691888351553,4
414,1SGY__1981,-1.6760064,-1.8761063887967404,4
415,3SGB__3553,0.14074539,0.0849920279777101,4
416,1R0R__1903,1.19775,0.1038370615034722,4
417,1A22__121,0.52157027,1.285045220751008,4
418,1B2S__315,-4.1682487,-2.1129967444634112,4
419,2FTL__2281,8.781781,7.397203818111588,4
420,1A4Y__182,0.9102508,0.2024018268586783,4
421,1R0R__1890,-2.5212765,0.2322441970069705,4
422,1JTG__1246,3.2014196,1.9615640374836472,4
423,1S1Q__1970,0.6707527,0.9252990980293055,4
424,3SGB__3628,1.5761455,2.2797790903212416,4
425,1E96__18,2.0430412,0.6043246588435872,4
426,3BK3__2557,0.48639154,0.846300120476949,4
427,1JCK__1146,1.6548417,1.6555184616580534,4
428,1KTZ__1348,0.66309094,2.265296969619357,4
429,1AK4__216,3.4416382,2.744040273113338,4
430,1PPF__1623,1.4575586,2.5738045268610086,4
431,1Z7X__2142,0.8482471,1.1210590254010038,4
432,1IAR__1123,-0.022359332,0.1793245189748514,4
433,3SGB__3547,-0.1413744,0.300491118430788,4
434,1SGQ__1980,-5.0034957,-2.3844337467139787,4
435,1R0R__1796,2.7119977,3.1969401011856697,4
436,1PPF__1763,2.8123996,2.939045276951356,4
437,3SGB__3560,0.5260738,0.131730095202172,4
438,3BK3__2565,0.0,0.6536935456341986,4
439,2G2U__2315,0.66979384,0.1435908417165762,4
440,1CSE__719,4.411843,2.9235798651982963,4
441,1A22__163,0.19934364,0.6149132578487829,4
442,1KTZ__1327,1.9681901,1.771155416863741,4
443,2FTL__2284,7.6923733,8.084575112084428,4
444,1CSE__723,6.7654457,4.815932860837005,4
445,1EMV__896,5.9181285,1.489551446800866,4
446,1JTG__1265,1.3393713,1.920922412958544,4
447,4CPA__3701,2.325533,1.463452130053052,4
448,1A22__151,1.7616124,1.2147850847763686,4
449,3BTW__2854,-8.664119,-5.251644369410597,4
450,2O3B__2465,5.474915,2.7532459946811123,4
451,3D5R__2901,-1.5695295,-0.233912813782789,4
452,1R0R__1915,-0.09604763,0.5461214859927631,5
453,2B0Z__2200,-2.5289986,0.0390285363395067,5
454,1JTG__1238,4.23539,1.14997663171649,5
455,1FC2__957,5.2767673,2.046196028806797,5
456,1R0R__1839,-0.5612779,-0.5904847805744979,5
457,1PPF__1665,-0.73288304,3.0187343486677767,5
458,1R0R__1866,1.5239338,1.7774305761275584,5
459,1A22__141,-0.18216991,0.1992781333394729,5
460,1PPF__1582,-0.67370695,-0.0749452498783149,5
461,1R0R__1917,0.44681063,0.112079183669347,5
462,3SGB__3515,0.0,0.3565597040697192,5
463,1A4Y__168,0.88373387,0.3291196977471318,5
464,2FTL__2291,8.664119,7.119040449122855,5
465,1GC1__1057,0.44268864,0.4023818517146482,5
466,1AK4__226,2.0470784,2.14207312767243,5
467,1PPF__1705,-2.9233665,-1.4547206030230748,5
468,1Z7X__2147,1.66956,1.8884360623742649,5
469,1PPF__1605,2.1206496,1.8772047398832084,5
470,1XD3__2079,1.402407,0.4944615551950478,5
471,1R0R__1836,-0.5933102,-0.2493830357862376,5
472,3SGB__3504,-2.5721407,-0.6731436321302405,5
473,3SGB__3544,0.34970456,0.2752060472842791,5
474,2PCB__2475,0.73367727,-1.2476008515090984,5
475,1PPF__1630,1.6139456,2.295204066565979,5
476,2G2U__2305,-1.9794375,0.29683289663235,5
477,3SGB__3614,1.972751,3.0994650712230865,5
478,1A4Y__165,3.4855437,1.064543316539848,5
479,2PCB__2479,0.60575306,1.098675697243772,5
480,2FTL__2276,10.159198,9.02222756516525,5
481,1A22__97,3.305722,0.3935055291997042,5
482,1JCK__1142,0.6766379,2.11015493465776,5
483,1R0R__1858,-0.51625997,0.554347650002509,5
484,1TM1__1998,3.2358015,1.3469448891244278,5
485,1A22__103,0.588454,0.6014094814672777,5
486,2J0T__2351,1.8245233,1.1373897099554988,5
487,1PPF__1595,-0.26417795,1.1951059392998442,5
488,1R0R__1955,3.1389987,3.06115222757987,5
489,1A4Y__191,1.0353621,1.3046700627724173,5
490,3SGB__3616,2.547891,2.2945090100971988,5
491,1R0R__1940,3.3453536,2.237236550087911,5
492,1PPF__1716,-0.08117884,0.0710401846962748,5
493,3SGB__3478,0.18353121,1.0036885470109664,5
494,1R0R__1861,0.5696492,1.4901264537478454,5
495,1EAW__868,0.65444046,-0.0788545504960034,5
496,1AK4__220,3.0098746,2.193569388259397,5
497,1A22__67,1.6078645,1.164737712538265,5
498,1PPF__1738,1.7099932,1.639475904959547,5
499,2BTF__2249,1.5957407,1.2219125269939122,5
500,3SGB__3541,1.6760064,2.200943317642326,5
501,2G2U__2325,-2.0757222,0.4356002989760127,5
502,2G2U__2311,1.1189506,1.3920184148591124,5
503,1PPF__1638,1.2032892,2.148045189023012,5
504,1PPF__1681,1.8462117,0.4317252037439157,5
505,2G2U__2321,0.9587346,1.5255274866482795,5
506,1A4Y__187,0.042336006,0.5621236837083109,5
507,1Z7X__2149,0.120622605,1.9667179476595,5
508,3SGB__3582,0.55270535,0.3755477033158794,5
509,1BRS__412,3.010488,2.553260851377613,5
510,1PPF__1759,2.3787324,3.28483033545863,5
511,3SGB__3554,0.579437,1.0558563468360358,5
512,4CPA__3704,0.19934364,1.4328379659840702,5
513,1AK4__221,1.6043897,2.04606644329082,5
514,1JTG__1263,0.42960185,1.0361189543948266,5
515,1UUZ__2015,3.3792171,1.5572936048653785,5
516,1B3S__318,-5.6819034,-1.1511163397959856,5
517,1R0R__1941,0.8897487,1.4840083376204634,5
518,3BK3__2568,1.7430197,1.1379492699286051,5
519,1X1X__2071,-0.8235527,-1.7910147788980446,5
520,1PPF__1729,0.41961956,0.6032145395897255,5
521,1JTG__1283,0.38202998,1.3458653350043497,5
